TIME,RPM,TPS,Tensão_da_Bateria,Temp._do_motor,Temperatura_do_óleo,Temp._do_Ar,Pressão_de_Óleo,Pressão_diferencial_de_combustível,Sonda_Geral,Vazão_da_bancada_A,WPS,Pressão_do_freio,Pressão_da_embreagem,Amortecedor_dianteiro_esquerdo,Amortecedor_traseiro_esquerdo,Velocidade_da_roda_frontal_direita,Velocidade_da_roda_frontal_esquerda,Velocidade_da_roda_traseira_esquerda,Marcha,Força_G_aceleração,Força_G_lateral
27.480,9466,20.7,13.52,94.6,95.8,32.8,2.39,2.98,0.787,15.26,33.12,6.1,8.8,53.420,54.590,32.9,0.0,48.3,1,-0.120,1.138
27.520,9673,20.7,13.52,94.6,95.8,32.8,2.47,2.99,0.801,15.92,31.87,6.4,10.0,53.420,54.560,48.5,0.0,49.6,2,-0.111,1.142
27.560,9736,20.7,13.53,94.6,95.8,32.8,2.49,3.01,0.811,16.12,32.43,6.7,10.0,53.220,54.630,49.0,0.0,50.7,2,-0.102,1.159
27.600,9638,20.7,13.54,94.6,95.8,32.8,2.46,3.04,0.822,15.90,36.61,6.7,9.6,53.400,54.650,44.3,0.0,49.3,2,-0.089,1.111
27.640,9687,20.7,13.54,94.6,95.8,32.8,2.45,3.03,0.829,16.03,41.08,6.6,10.7,53.400,54.630,34.6,0.0,43.0,1,-0.077,1.097
27.680,9885,20.7,13.54,94.6,95.8,32.8,2.52,2.99,0.831,16.46,44.54,6.7,9.7,53.300,54.560,47.3,0.0,26.1,2,-0.077,1.128
27.720,10133,20.7,13.54,94.6,95.8,32.9,2.62,2.99,0.830,16.89,45.39,6.9,10.0,53.270,54.570,49.0,0.0,15.7,1,-0.100,1.126
27.760,10310,20.7,13.54,94.6,95.8,32.9,2.79,2.99,0.843,17.10,45.74,6.4,8.7,53.330,54.560,50.9,0.0,14.2,2,-0.088,1.086
27.800,10371,20.7,13.55,94.6,95.8,32.9,2.94,3.01,0.850,17.10,45.71,6.5,9.2,53.240,54.600,49.4,0.0,13.8,1,-0.063,1.059
27.840,10313,20.7,13.54,94.6,95.8,32.9,2.95,3.05,0.841,16.82,44.10,6.5,9.8,53.270,54.620,49.9,0.0,13.6,2,-0.007,1.068
27.880,10408,20.7,13.54,94.6,95.8,32.9,2.90,3.05,0.828,16.80,40.34,6.6,10.6,53.330,54.620,48.8,0.0,13.1,2,-0.001,1.134
27.920,10587,20.8,13.54,94.7,95.8,32.9,2.88,3.06,0.829,17.12,37.85,6.9,11.2,53.430,54.570,41.9,0.0,10.1,1,-0.031,1.187
27.960,10531,20.9,13.54,94.7,95.8,32.9,2.94,3.06,0.830,17.20,37.65,7.0,11.8,53.250,54.660,34.7,0.0,3.1,1,-0.097,1.179
28.000,10127,21.0,13.54,94.7,95.8,32.9,3.01,3.06,0.817,16.39,40.24,6.3,10.8,53.270,54.660,48.3,0.0,2.3,2,-0.076,1.134
28.040,9791,21.0,13.54,94.7,95.8,32.9,3.10,3.05,0.797,15.56,45.72,5.7,9.4,53.250,54.660,48.6,0.0,2.1,2,0.042,1.134
28.080,9626,21.0,13.55,94.6,95.8,32.9,3.14,3.02,0.806,15.50,48.50,5.9,9.4,53.310,54.620,50.0,0.0,2.0,2,0.149,1.121
28.120,9720,21.0,13.55,94.6,95.8,32.9,3.22,2.99,0.819,15.89,49.29,6.3,10.0,53.430,54.620,43.4,0.0,2.0,0,0.123,1.158
28.160,9774,21.0,13.56,94.6,95.8,32.9,3.33,2.99,0.823,16.15,49.79,6.4,12.5,53.390,54.620,35.2,0.0,2.0,0,0.039,1.202
28.200,9600,20.9,13.56,94.6,95.8,32.9,3.47,2.99,0.825,15.79,49.65,6.5,11.6,53.330,54.650,48.9,0.0,2.0,2,0.010,1.199
28.240,9462,20.9,13.56,94.6,95.8,32.9,3.66,2.98,0.831,15.52,49.42,6.0,9.1,53.400,54.650,51.5,0.0,2.2,2,0.039,1.216
28.280,9522,21.0,13.57,94.6,95.8,32.9,3.86,2.97,0.829,15.71,49.77,6.0,9.4,53.250,54.620,51.6,0.0,3.0,2,0.044,1.197
28.320,9586,20.9,13.57,94.6,95.8,33.0,4.00,2.97,0.821,15.90,49.69,6.3,11.5,53.300,54.630,51.7,0.0,4.8,2,0.047,1.108
28.360,9568,21.1,13.58,94.6,95.8,33.0,3.96,2.98,0.820,15.84,45.06,6.7,10.6,53.360,54.650,50.7,0.0,5.3,2,0.047,1.007
28.400,9670,21.7,13.58,94.6,95.8,33.0,3.78,2.98,0.825,16.08,36.61,7.1,8.8,53.330,54.600,44.9,0.0,6.6,2,0.041,1.089
28.440,9927,22.6,13.57,94.6,95.8,33.0,3.55,2.98,0.825,16.63,27.37,7.2,8.8,53.360,54.620,35.4,0.0,13.8,0,0.024,1.331
28.480,10110,22.8,13.56,94.6,95.8,33.0,3.32,2.98,0.827,16.93,23.64,6.9,9.5,53.390,54.620,48.9,0.0,34.5,2,-0.057,1.374
28.520,10039,22.8,13.56,94.6,95.8,33.0,3.24,2.98,0.834,16.73,25.49,6.2,9.0,53.310,54.650,50.5,0.0,50.4,2,-0.083,1.361
28.560,9805,22.8,13.55,94.6,95.8,33.0,3.09,2.98,0.841,16.18,33.42,6.1,8.9,53.270,54.650,52.7,0.0,51.1,2,-0.011,1.265
28.600,9711,22.8,13.54,94.6,95.8,33.0,2.96,2.98,0.841,16.12,39.31,7.0,8.7,53.240,54.660,51.9,0.0,44.8,2,0.112,1.191
28.640,9743,22.9,13.54,94.6,95.8,33.0,2.92,2.99,0.835,16.24,40.45,8.2,9.3,53.250,54.660,51.1,0.0,38.2,2,0.159,1.410
28.680,9953,23.1,13.54,94.6,95.8,33.0,3.07,2.99,0.834,16.77,40.21,8.0,10.1,53.330,54.570,44.6,0.0,50.3,2,0.116,1.479
28.720,10074,23.1,13.54,94.6,95.8,33.0,3.36,3.01,0.835,17.07,40.42,7.7,9.1,53.370,54.590,28.9,0.0,52.9,1,0.046,1.480
28.760,9868,23.1,13.54,94.6,95.8,33.0,3.69,3.05,0.846,16.64,40.66,7.1,9.0,53.310,54.650,33.3,0.0,53.1,2,0.056,1.445
28.800,9681,23.2,13.54,94.6,95.8,33.0,4.04,3.05,0.846,16.24,40.55,6.6,9.8,53.300,54.600,48.1,0.0,52.3,2,0.120,1.384
28.840,9639,23.8,13.54,94.6,95.7,33.0,4.23,3.05,0.844,16.32,39.94,6.5,9.3,53.280,54.660,51.0,0.0,51.6,2,0.198,1.203
28.880,9798,26.0,13.54,94.6,95.7,33.0,4.34,3.05,0.842,17.02,36.29,6.4,8.4,53.300,54.620,46.6,0.0,46.4,2,0.151,1.168
28.920,9976,30.1,13.55,94.6,95.7,33.0,4.44,3.05,0.840,18.68,30.24,6.7,10.1,53.400,54.590,37.4,0.0,38.4,1,0.088,1.154
28.960,10054,31.7,13.55,94.6,95.7,33.0,4.51,3.04,0.849,21.67,24.99,7.0,10.3,53.370,54.630,54.0,0.0,50.3,2,0.049,1.154
29.000,9962,32.1,13.54,94.6,95.7,33.0,4.62,3.04,0.864,21.88,23.73,6.9,9.3,53.450,54.660,58.6,0.0,51.7,2,0.057,1.140
29.040,9938,32.6,13.53,94.6,95.7,33.0,4.45,3.04,0.869,21.89,23.97,6.3,10.1,53.400,54.650,56.0,0.0,52.5,2,0.142,1.114
29.080,10075,34.0,13.52,94.6,95.7,33.0,4.19,3.05,0.894,21.96,26.19,5.9,9.7,53.400,54.660,54.2,0.0,56.1,2,0.196,1.122
29.120,10259,36.8,13.50,94.6,95.7,33.0,3.90,3.04,0.923,21.22,27.44,6.6,10.4,53.460,54.650,55.7,0.0,63.2,2,0.212,1.102
29.160,10346,42.1,13.49,94.6,95.7,33.0,3.88,3.04,0.937,23.05,27.55,6.5,11.2,53.250,54.630,56.0,0.0,52.5,2,0.219,1.104
29.200,10387,46.8,13.48,94.6,95.7,33.0,3.98,3.03,0.967,27.38,26.96,6.7,10.4,53.270,54.650,56.4,0.0,27.5,2,0.245,1.102
29.240,10545,51.0,13.49,94.6,95.7,33.0,4.17,3.03,0.979,30.03,24.12,7.1,10.1,53.430,54.650,56.9,0.0,30.5,2,0.270,1.111
29.280,10795,52.4,13.50,94.6,95.7,33.0,4.40,3.03,0.976,33.39,19.74,7.3,10.3,53.360,54.630,55.7,0.0,29.9,2,0.284,1.142
29.320,11014,52.7,13.51,94.6,95.7,33.1,4.63,3.03,0.972,35.99,14.48,7.4,10.0,53.340,54.660,55.9,0.0,28.1,2,0.301,1.171
29.360,11205,52.8,13.52,94.6,95.7,33.1,4.85,3.03,0.962,38.17,11.35,7.5,10.1,53.390,54.660,56.2,0.0,25.0,2,0.326,1.121
29.400,11358,53.4,13.52,94.6,95.7,33.1,4.99,3.03,0.940,39.64,7.12,7.4,10.5,53.390,54.650,58.6,0.0,28.5,2,0.372,1.037
29.440,11492,54.7,13.51,94.6,95.7,33.1,5.13,3.04,0.931,39.66,5.60,7.7,9.2,53.270,54.660,60.1,0.0,26.0,2,0.406,1.012
29.480,11602,55.8,13.49,94.6,95.7,33.1,5.28,3.04,0.919,38.83,5.46,7.7,8.9,53.360,54.660,60.7,0.0,32.2,2,0.435,0.986
29.520,11712,56.1,13.48,94.5,95.7,33.1,5.37,3.03,0.932,43.19,5.31,7.6,10.1,53.400,54.680,62.6,0.0,32.9,2,0.458,0.965
29.560,11854,56.6,13.47,94.5,95.7,33.1,5.39,3.03,0.977,47.95,3.80,7.1,10.0,53.370,54.630,64.0,0.0,30.0,2,0.488,0.978
29.600,11900,58.4,13.46,94.5,95.7,33.1,5.42,3.02,0.918,50.57,-4.18,7.0,10.3,53.270,54.630,63.9,0.0,22.0,2,0.497,0.964
29.640,11751,64.7,13.44,94.5,95.7,33.1,5.26,3.02,0.851,51.03,-17.29,6.7,8.9,53.400,54.650,65.2,0.0,19.3,2,0.513,0.890
29.680,11347,72.8,13.43,94.5,95.7,33.1,5.29,3.03,0.834,48.73,-24.41,7.1,9.0,53.480,54.660,64.7,0.0,20.7,2,0.534,0.720
29.720,11074,81.6,13.42,94.5,95.7,33.1,5.27,3.03,0.878,44.66,-24.84,6.9,7.3,53.400,54.680,65.4,0.0,19.2,2,0.534,0.475
29.760,11648,94.5,13.40,94.5,95.7,33.1,5.26,3.02,0.973,45.63,-13.87,6.4,9.1,53.370,54.630,63.6,0.0,24.3,2,0.470,0.407
29.800,11856,98.8,13.40,94.5,95.7,33.1,5.29,3.01,0.879,46.94,6.20,6.6,9.4,53.240,55.250,62.3,0.0,32.0,2,0.401,0.307
29.840,11886,99.3,13.41,94.5,95.7,33.1,5.12,3.01,0.870,46.98,20.51,7.2,8.7,53.270,55.320,63.5,0.0,30.2,2,0.433,0.369
29.880,12007,99.4,13.42,94.5,95.7,33.1,5.09,3.02,0.860,46.62,25.83,7.3,10.7,53.250,55.560,66.0,0.0,23.7,2,0.475,0.462
29.920,12163,99.2,13.43,94.5,95.7,33.1,5.19,3.02,0.854,46.73,25.74,7.3,10.4,53.340,55.250,68.2,0.0,22.9,2,0.485,0.597
29.960,12234,99.3,13.45,94.5,95.7,33.1,5.38,3.01,0.881,53.55,23.85,7.3,9.8,53.400,55.020,68.9,0.0,23.1,2,0.460,0.653
30.000,12307,99.5,13.46,94.5,95.7,33.1,5.47,3.01,0.857,55.64,17.73,7.0,8.9,53.400,54.800,69.9,0.0,25.9,2,0.429,0.674
30.040,12364,99.5,13.45,94.5,95.7,33.1,5.52,3.01,0.821,54.95,8.91,7.0,9.9,53.340,54.680,68.8,0.0,29.4,2,0.392,0.695
30.080,12325,99.4,13.45,94.5,95.7,33.0,5.46,3.02,0.805,52.57,1.17,6.7,10.5,53.430,54.770,66.8,0.0,21.5,2,0.357,0.673
30.120,12377,99.3,13.44,94.4,95.7,33.0,5.42,3.02,0.811,50.75,-4.06,6.9,10.2,53.390,54.690,67.9,0.0,26.2,2,0.348,0.527
30.160,12389,99.3,13.44,94.4,95.7,33.0,5.51,3.02,0.828,49.23,-5.17,7.1,10.2,53.360,54.690,68.6,0.0,30.8,2,0.349,0.486
30.200,12441,98.3,13.44,94.4,95.7,33.0,5.47,3.02,0.850,47.31,-1.83,8.2,9.7,53.340,54.660,71.4,0.0,27.3,2,0.335,0.338
30.240,12421,92.9,13.43,94.4,95.7,33.0,5.48,3.02,0.858,35.50,8.37,13.0,11.7,53.250,54.840,72.6,0.0,29.9,2,0.324,0.275
30.280,12334,76.5,13.42,94.4,95.7,33.0,5.57,3.02,0.872,15.61,13.50,34.9,16.6,53.270,54.750,72.9,0.0,21.9,2,0.288,0.199
30.320,12140,54.0,13.41,94.4,95.7,32.9,5.64,3.03,0.915,34.61,13.90,126.9,44.3,53.240,54.750,71.8,0.0,27.4,2,0.254,0.240
30.360,12449,31.0,13.40,94.4,95.7,32.9,5.45,3.05,1.011,38.68,11.80,300.2,121.4,53.220,54.660,69.3,0.0,34.7,2,0.136,0.297
30.400,12273,11.4,13.40,94.4,95.7,32.9,5.51,3.07,0.961,26.38,7.31,404.4,183.3,53.250,54.660,70.7,0.0,35.7,2,-0.046,0.355
30.440,11910,1.9,13.43,94.4,95.7,32.9,5.49,3.09,0.912,26.22,5.06,465.2,233.5,53.250,54.650,71.8,0.0,36.1,2,-0.132,0.375
30.480,11416,0.5,13.47,94.4,95.7,32.8,5.48,3.08,0.904,21.36,2.86,473.5,249.0,53.220,54.650,71.1,0.0,36.8,2,-0.202,0.385
30.520,10977,0.1,13.50,94.4,95.7,32.8,5.38,3.07,0.933,16.45,2.42,441.2,242.8,53.220,54.630,68.5,0.0,42.1,2,-0.320,0.396
30.560,10645,0.0,13.54,94.4,95.8,32.8,5.29,3.07,0.988,13.72,2.31,385.9,221.9,53.270,54.650,67.2,0.0,50.1,2,-0.467,0.388
30.600,10433,0.0,13.57,94.4,95.8,32.8,4.82,3.07,1.019,12.23,3.00,381.4,203.8,53.270,54.660,67.0,0.0,41.6,2,-0.588,0.345
30.640,10222,0.0,13.57,94.4,95.8,32.7,3.62,3.06,1.037,11.19,7.69,397.0,209.9,53.190,54.650,65.7,0.0,53.2,2,-0.643,0.305
30.680,10003,0.0,13.58,94.4,95.8,32.7,2.80,3.06,1.021,10.16,11.60,374.7,194.8,53.270,54.660,64.8,0.0,54.2,3,-0.714,0.348
30.720,9988,0.0,13.58,94.4,95.8,32.7,2.29,3.07,1.007,9.34,11.93,307.8,151.2,53.270,54.630,64.2,0.0,57.5,2,-0.768,0.397
30.760,9951,0.0,13.59,94.4,95.8,32.6,2.04,3.07,1.008,8.56,11.96,237.4,97.9,53.250,54.650,63.4,0.0,64.5,3,-0.848,0.438
30.800,10053,0.0,13.59,94.4,95.8,32.6,1.98,3.07,1.035,7.88,13.34,155.1,62.1,53.220,54.680,62.0,0.0,65.3,2,-0.842,0.490
30.840,10173,0.0,13.60,94.4,95.8,32.6,2.11,3.07,1.075,7.29,14.92,94.3,30.3,53.210,54.660,60.9,0.0,64.9,2,-0.815,0.473
30.880,10172,0.0,13.60,94.4,95.8,32.5,2.31,3.07,1.118,6.70,15.48,75.0,18.9,53.240,54.590,60.6,0.0,63.4,2,-0.787,0.505
30.920,10047,0.0,13.60,94.4,95.8,32.5,2.63,3.07,1.150,6.21,21.65,52.6,15.1,53.190,54.630,60.7,0.0,61.9,2,-0.759,0.559
30.960,9809,0.0,13.60,94.4,95.8,32.4,3.11,3.07,1.161,5.77,35.49,19.3,11.4,53.220,54.650,61.7,0.0,52.7,2,-0.676,0.622
31.000,9605,0.0,13.60,94.4,95.8,32.4,3.68,3.07,1.184,5.43,46.09,7.9,11.5,53.240,54.560,60.3,0.0,31.4,2,-0.509,0.706
31.040,9376,0.0,13.61,94.4,95.8,32.4,4.17,3.07,1.200,5.25,48.97,7.2,10.5,53.240,54.540,58.2,0.0,23.1,2,-0.480,0.782
31.080,9145,0.0,13.61,94.4,95.8,32.3,4.44,3.07,1.227,5.08,48.43,7.6,8.8,53.220,54.560,57.8,0.0,11.4,2,-0.478,0.917
31.120,8923,0.1,13.62,94.4,95.8,32.3,4.50,3.07,1.253,4.91,46.89,8.1,8.2,53.220,54.560,56.9,0.0,23.5,3,-0.470,1.036
31.160,8670,0.2,13.62,94.4,95.8,32.3,4.39,3.07,1.284,4.74,45.47,7.4,8.2,53.240,54.560,55.8,0.0,43.5,2,-0.446,1.097
31.200,8523,1.2,13.62,94.4,95.8,32.2,3.94,3.08,1.322,4.71,40.99,7.5,8.0,53.280,54.560,57.5,0.0,46.2,3,-0.419,1.104
31.240,8485,5.1,13.62,94.4,95.8,32.2,3.43,3.08,1.356,4.90,33.30,7.3,8.3,53.270,54.540,57.6,0.0,42.4,3,-0.402,1.083
31.280,8326,11.6,13.61,94.4,95.8,32.2,2.97,3.07,1.368,6.09,27.01,7.3,8.5,53.250,54.540,56.9,0.0,24.2,3,-0.398,1.144
31.320,8099,12.8,13.60,94.4,95.8,32.2,2.58,3.06,1.132,8.63,21.12,7.5,9.1,53.310,54.570,53.8,0.0,18.9,3,-0.398,1.197
31.360,7922,13.0,13.59,94.4,95.9,32.2,2.36,3.06,0.788,8.50,19.32,7.0,8.0,53.360,54.570,53.8,0.0,29.7,3,-0.392,1.226
31.400,7884,12.8,13.58,94.4,95.9,32.2,2.23,3.06,0.727,8.33,19.04,6.6,8.8,53.330,54.570,54.8,0.0,40.1,3,-0.373,1.216
31.440,8030,11.8,13.59,94.4,95.9,32.2,2.13,3.07,0.739,8.75,19.04,6.8,8.6,53.360,54.600,54.4,0.0,40.9,3,-0.346,1.163
31.480,8174,8.5,13.59,94.4,95.9,32.2,2.14,3.07,0.804,9.01,18.49,7.6,8.4,53.240,54.540,54.4,0.0,34.6,3,-0.309,1.079
31.520,8195,3.5,13.60,94.3,95.9,32.2,2.25,3.07,0.839,8.83,16.75,7.6,7.6,53.240,54.590,52.2,0.0,16.6,2,-0.336,1.088
31.560,8267,3.2,13.60,94.3,95.9,32.2,2.33,3.08,0.846,8.75,15.89,7.4,7.4,53.400,54.620,53.1,0.0,22.4,3,-0.343,1.102
31.600,8404,5.9,13.60,94.3,95.9,32.2,2.38,3.07,0.849,8.46,15.76,7.0,7.4,53.280,54.600,52.6,0.0,40.6,2,-0.342,1.059
31.640,8443,10.2,13.59,94.3,95.9,32.2,2.43,3.07,0.855,8.58,15.03,7.1,7.5,53.330,54.590,52.3,0.0,42.7,2,-0.349,0.963
31.680,8462,11.9,13.58,94.3,95.9,32.2,2.43,3.06,0.874,9.53,11.70,6.9,7.4,53.300,54.630,50.6,0.0,42.9,2,-0.373,0.901
31.720,8480,12.6,13.57,94.3,95.9,32.2,2.39,3.06,0.931,9.63,6.36,6.5,7.3,53.310,54.660,44.1,0.0,41.8,2,-0.393,0.772
31.760,8507,13.2,13.56,94.3,95.9,32.2,2.32,3.06,0.972,9.68,-3.66,6.2,7.9,53.330,54.690,34.4,0.0,33.4,1,-0.377,0.613
31.800,8472,13.3,13.55,94.3,95.9,32.2,2.28,3.05,0.958,9.85,-20.16,6.0,7.8,53.420,54.710,47.4,0.0,16.9,2,-0.363,0.460
31.840,8414,13.3,13.55,94.3,95.9,32.2,2.35,3.05,0.921,9.89,-34.66,5.7,8.7,53.420,54.710,48.4,0.0,24.3,2,-0.351,0.268
31.880,8376,13.8,13.54,94.3,95.9,32.3,2.44,3.05,0.881,9.81,-45.42,5.6,8.7,53.390,55.050,49.1,0.0,24.7,2,-0.318,-0.005
31.920,8413,15.3,13.54,94.3,95.9,32.3,2.56,3.05,0.859,10.27,-50.43,5.6,8.6,53.390,55.380,47.9,0.0,24.0,2,-0.258,-0.398
31.960,8477,17.4,13.53,94.3,95.9,32.3,2.75,3.04,0.839,10.98,-51.24,6.1,8.9,53.570,55.640,47.5,0.0,18.1,2,-0.253,-0.661
32.000,8568,18.9,13.53,94.3,95.9,32.3,2.94,3.04,0.820,11.82,-51.21,6.2,9.2,53.540,55.610,46.4,0.0,4.6,2,-0.259,-0.809
32.040,8741,19.0,13.54,94.3,95.9,32.3,3.11,3.03,0.797,13.07,-51.99,6.2,9.3,53.460,56.030,45.9,0.0,3.4,2,-0.279,-0.883
32.080,8896,19.1,13.54,94.3,95.9,32.3,3.28,3.03,0.771,13.91,-53.21,6.2,10.5,53.430,56.310,44.7,0.0,4.3,2,-0.272,-0.908
32.120,8912,19.2,13.54,94.3,95.9,32.4,3.47,3.03,0.772,14.15,-53.77,6.8,9.9,53.580,56.330,44.9,0.0,4.4,2,-0.251,-0.954
32.160,8906,19.5,13.55,94.3,95.9,32.4,3.62,3.04,0.780,14.27,-54.10,7.0,10.0,53.780,56.330,44.5,0.0,4.4,2,-0.225,-1.030
32.200,8857,20.4,13.55,94.3,95.9,32.4,3.58,3.04,0.791,14.25,-55.26,6.6,9.7,53.520,56.330,45.8,0.0,4.6,2,-0.204,-1.179
32.240,8820,20.7,13.56,94.3,95.9,32.4,3.21,3.03,0.797,14.31,-56.86,6.6,9.9,53.420,56.430,45.5,0.0,5.1,2,-0.157,-1.194
32.280,8816,20.7,13.56,94.3,95.9,32.4,2.82,3.03,0.800,14.51,-57.42,6.7,9.3,53.400,56.430,44.9,0.0,8.5,2,-0.115,-1.183
32.320,8887,20.9,13.57,94.3,95.9,32.4,2.52,3.03,0.808,14.81,-57.48,6.5,8.9,53.430,56.460,47.0,0.0,16.7,2,-0.085,-1.183
32.360,8949,21.2,13.57,94.3,95.9,32.4,2.35,3.03,0.813,15.08,-57.47,6.6,8.7,53.420,56.550,45.8,0.0,24.5,2,-0.066,-1.203
32.400,8973,21.2,13.58,94.3,95.9,32.4,2.23,3.03,0.818,15.15,-57.37,6.8,8.2,53.420,56.550,46.9,0.0,37.0,2,-0.050,-1.206
32.440,9042,21.3,13.58,94.3,95.9,32.5,2.22,3.04,0.829,15.27,-56.85,6.3,8.7,53.360,56.540,47.4,0.0,24.2,2,-0.033,-1.203
32.480,9127,21.3,13.58,94.3,95.9,32.5,2.28,3.04,0.839,15.48,-52.75,6.3,8.3,53.420,56.570,45.7,0.0,18.7,2,-0.033,-1.218
32.520,9185,21.3,13.58,94.3,95.9,32.5,2.47,3.03,0.842,15.59,-45.04,6.6,8.2,53.390,56.540,46.7,0.0,26.0,2,-0.034,-1.227
32.560,9144,21.3,13.58,94.3,95.9,32.6,2.66,3.03,0.849,15.48,-36.72,6.8,8.2,53.370,56.630,47.3,0.0,26.7,2,-0.012,-1.181
32.600,9138,21.3,13.58,94.3,95.9,32.6,2.87,3.03,0.849,15.42,-20.62,5.9,8.2,53.420,56.760,49.5,0.0,26.6,2,0.007,-1.133
32.640,9140,21.3,13.58,94.3,95.9,32.6,3.10,3.03,0.851,15.45,-4.18,5.7,8.2,53.330,56.660,50.8,0.0,25.7,2,0.024,-0.921
32.680,9089,21.1,13.58,94.3,95.9,32.6,3.35,3.04,0.852,15.33,12.08,6.3,8.2,53.300,56.600,50.2,0.0,19.4,2,0.046,-0.628
32.720,9032,20.9,13.59,94.3,95.9,32.6,3.61,3.04,0.853,15.24,23.13,6.2,8.7,53.250,56.630,52.7,0.0,4.9,2,0.079,-0.357
32.760,9089,20.7,13.59,94.3,95.8,32.6,3.87,3.05,0.847,15.35,26.80,6.4,8.4,53.210,56.060,54.0,0.0,3.7,2,0.121,0.019
32.800,9243,20.7,13.59,94.3,95.8,32.6,4.15,3.05,0.849,15.68,28.02,6.7,7.2,53.190,54.660,52.5,0.0,4.8,2,0.085,0.335
32.840,9435,20.7,13.59,94.3,95.8,32.6,4.48,3.06,0.847,15.98,28.54,6.4,7.4,53.240,54.630,53.8,0.0,5.2,2,0.048,0.496
32.880,9603,20.7,13.59,94.3,95.8,32.6,4.74,3.06,0.849,16.23,29.25,6.5,7.7,53.240,54.650,54.8,0.0,6.3,2,0.022,0.591
32.920,9666,20.6,13.60,94.3,95.8,32.7,4.94,3.06,0.849,16.27,30.32,6.5,7.6,53.210,54.620,54.7,0.0,13.5,2,0.014,0.740
32.960,9646,20.5,13.60,94.3,95.8,32.7,5.07,3.06,0.851,16.10,31.00,6.5,6.7,53.240,54.630,54.8,0.0,33.5,2,0.023,0.791
33.000,9670,20.6,13.60,94.3,95.8,32.7,5.09,3.06,0.842,16.06,32.31,6.4,7.4,53.270,54.620,54.0,0.0,47.8,2,0.043,0.866
33.040,9713,21.0,13.59,94.3,95.8,32.7,5.13,3.06,0.839,16.06,32.95,6.5,8.1,53.240,54.650,55.6,0.0,49.8,2,0.049,0.925
33.080,9812,21.4,13.58,94.3,95.8,32.7,5.15,3.06,0.837,16.27,33.81,6.9,8.4,53.280,54.590,56.5,0.0,49.3,2,0.026,1.014
33.120,9820,21.6,13.57,94.3,95.8,32.7,5.15,3.06,0.837,16.24,34.61,6.9,8.9,53.270,54.620,57.0,0.0,43.2,2,0.011,1.057
33.160,9791,21.8,13.56,94.3,95.8,32.7,5.16,3.06,0.837,16.12,35.19,6.7,9.1,53.250,54.630,55.9,0.0,26.4,2,0.020,1.086
33.200,9799,22.4,13.55,94.3,95.8,32.7,5.13,3.06,0.839,16.16,35.03,6.3,9.9,53.250,54.650,54.9,0.0,16.4,2,0.051,1.124
33.240,9865,23.9,13.54,94.3,95.8,32.7,5.00,3.06,0.837,16.36,34.80,6.5,9.1,53.360,54.590,54.5,0.0,18.9,2,0.053,1.140
33.280,9951,26.5,13.52,94.3,95.8,32.7,4.86,3.05,0.834,16.69,34.39,5.6,9.6,53.330,54.620,53.8,0.0,27.7,2,0.041,1.175
33.320,9963,28.0,13.51,94.3,95.8,32.7,5.01,3.05,0.837,17.16,32.28,5.8,10.7,53.300,54.630,56.1,0.0,28.8,2,0.048,1.161
33.360,10000,29.3,13.49,94.3,95.8,32.7,5.07,3.05,0.847,17.77,26.43,6.2,9.9,53.300,54.630,57.1,0.0,29.0,2,0.065,1.128
33.400,10058,30.7,13.48,94.3,95.8,32.7,5.11,3.05,0.871,18.43,14.52,6.7,7.1,53.360,54.630,55.7,0.0,29.1,2,0.092,1.133
33.440,10103,30.8,13.50,94.3,95.8,32.7,5.11,3.05,0.904,19.09,1.34,6.4,8.2,53.400,54.630,55.4,0.0,29.1,2,0.102,1.119
33.480,10067,30.7,13.52,94.3,95.8,32.7,5.15,3.05,0.939,19.51,-11.77,6.8,8.5,53.390,54.650,57.2,0.0,29.1,2,0.158,0.809
33.520,10060,30.5,13.53,94.2,95.8,32.7,5.27,3.04,0.970,19.82,-23.75,6.9,9.5,53.420,54.680,57.4,0.0,29.1,2,0.240,0.536
33.560,10103,30.4,13.55,94.2,95.8,32.7,4.95,3.04,0.985,19.97,-30.12,7.0,7.8,53.420,54.720,56.9,0.0,29.1,2,0.275,0.322
33.600,10177,30.4,13.56,94.2,95.8,32.7,4.35,3.04,0.994,20.18,-31.24,6.8,8.6,53.340,55.080,55.0,0.0,29.1,2,0.288,0.106
33.640,10317,30.4,13.56,94.2,95.8,32.7,3.83,3.04,1.002,20.46,-31.86,6.9,10.4,53.390,55.430,55.2,0.0,29.1,2,0.280,-0.179
33.680,10469,30.5,13.56,94.2,95.7,32.7,3.77,3.04,0.994,20.74,-32.69,7.5,10.8,53.360,55.440,57.0,0.0,29.1,2,0.269,-0.334
33.720,10663,30.6,13.56,94.2,95.7,32.8,4.11,3.03,0.987,21.04,-33.24,7.1,10.8,53.360,55.650,56.9,0.0,29.2,2,0.226,-0.536
33.760,10750,30.6,13.55,94.2,95.7,32.8,4.61,3.03,0.952,21.15,-34.69,7.4,11.5,53.370,55.760,57.3,0.0,29.6,2,0.209,-0.641
33.800,10807,30.4,13.55,94.2,95.7,32.8,5.08,3.03,0.919,21.17,-35.02,7.6,11.7,53.390,56.520,57.9,0.0,31.6,2,0.204,-0.677
33.840,10904,30.4,13.55,94.2,95.8,32.8,5.30,3.03,0.908,21.47,-35.90,7.8,9.9,53.420,56.630,56.8,0.0,39.2,2,0.192,-0.750
